MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,pIC50
8.405392101,-3.567917848,8.405392101,0.190324074,0.77930194,203.249,190.145,203.1170954,78,0,0.169076274,-0.36537851,0.36537851,0.169076274,1.6,2.466666667,3.333333333,10.56602058,-0.188618763,1.29E-16,-2.561909638,9.62E-17,-2.595036502,1.572807864,-1.03777097,2.347929791,942.2605805,21.66277223,20.23606798,7.236067977,12.46423262,10.38049517,3.986067977,2.603444185,2.603444185,1.695123792,1.695123792,1.077840537,1.077840537,-1.65,740479.8928,2.533430848,3.490301323,1.535788623,105.7306434,10.28681662,14.56158954,14.28872416,0,0,0,0,14.95193556,0,0,12.7458498,12.7458498,16.98396092,7.67413027,17.90202827,16.98174072,0,19.92893883,0,31.50959207,5.309813353,12.60674343,0,0,5.309813353,5.817862778,0,0,25.9468313,0,0,40.57004372,12.60674343,2.823684157,11.16387794,0,66.49,61.09807622,0,0,5.309813353,4.97700327,0,0,0,0,14.95193556,17.90202827,102.6504661,0,11.06178068,-0.190324074,-0.927558107,-0.828009259,-3.519126039,-15.66389595,0,0,0.5,15,2,5,1,0,1,0,2,2,4,2,5,2,1,0,1,3,1.7074,57.5624,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.744727495
8.02703562,-3.8263322,8.02703562,0.073484033,0.479793711,222.317,208.205,222.0939174,80,0,0.169075623,-0.32911951,0.32911951,0.169075623,1.6,2.6,3.533333333,10.47310376,-0.247640392,-2.11E-17,-2.626100947,7.74E-17,-2.512128016,1.177078127,-1.133001779,2.582061838,934.6009404,22.79252874,21.19710267,8.013599253,12.77667556,10.64431627,4.513599253,2.203703901,2.998650522,1.36326838,2.045377949,0.819229035,1.338039288,-1.1,731878.2694,2.769481927,5.11399177,2.471974646,112.6566362,4.97700327,19.58754952,7.059019299,0,0,0,0,14.95193556,0,11.76188495,19.59774192,12.07788179,15.07834412,6.303371714,19.23170331,22.92576289,0,19.92893883,0,30.9966268,5.704956885,12.60674343,0,0,0,0,0,11.76188495,25.63389572,0,0,43.79052805,17.63270341,1.411842078,11.16387794,0,54.46,49.30832711,0,0,22.92576289,4.97700327,0,0,0,0,14.95193556,19.23170331,106.9212903,-0.073484033,11.23185269,-0.487388983,-3.96170879,0,0,-12.62187348,-3.59202108,0,0.5,15,1,4,0,0,0,0,2,2,4,1,5,6,0,0,0,2,2.6352,61.9327,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.420216403
8.489020219,-3.858482497,8.489020219,0.323751181,0.807998605,217.276,202.156,217.1327455,84,0,0.224475446,-0.351432081,0.351432081,0.224475446,1.5625,2.4375,3.3125,10.12725746,-0.191578831,-1.13E-16,-2.788983698,7.60E-17,-2.739481075,1.290291087,-1.145978611,2.335533134,1031.2892,24.16277223,22.73606798,7.736067977,13.71423262,11.63049517,4.236067977,2.716640786,2.716640786,1.695820393,1.695820393,1.050237987,1.050237987,-1.65,2516977.97,2.602192029,4.076243563,1.846896122,114.9055265,10.28681662,6.887459274,8.470861377,5.948339281,0,0,0,9.967957042,4.983978521,0,19.1187747,12.7458498,19.72547803,15.21778404,20.64354539,17.11221722,0,19.92893883,0,37.88251697,5.309813353,12.47626692,0,0,5.309813353,5.948339281,0,0,25.9468313,0,0,49.68448574,12.47626692,2.823684157,11.16387794,0,66.49,61.9543004,0,0,10.82651407,4.97700327,0,0,0,0,14.95193556,20.64354539,119.4597735,0,11.02054712,-0.369048564,-0.868545931,-1.066934051,-3.810129086,-20.53232964,0,0,0.545454545,16,2,5,1,0,1,0,2,2,4,2,5,2,1,0,1,3,2.0975,62.1794,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.508638306
8.720345805,-3.174286423,8.720345805,0.200154059,0.587709524,290.779,279.691,290.039295,96,0,0.169075623,-0.329119508,0.329119508,0.169075623,1.473684211,2.368421053,3.263157895,11.73802795,-0.244557391,0.5275061,-2.439019177,0.587244643,-2.280415647,2.817685395,-0.986058563,2.342015965,1151.567787,22.75663036,20.07506715,10.64749267,13.70210205,10.3332985,6.080545963,3.24474821,4.62178345,2.10706713,3.276774199,1.29000362,2.303590556,-1.59,2429698.958,5.069709715,5.186755635,2.434787852,134.7072588,4.97700327,19.58754952,7.059019299,0,0,0,0,14.95193556,0,0,41.49008096,18.45776232,15.73165721,11.78640594,15.11942764,34.52670278,0,19.92893883,0,17.10384177,0,47.36250306,0,0,0,0,0,23.36282484,19.92893883,0,0,31.34891884,41.80237824,6.434475392,11.16387794,0,54.46,59.44038485,0,0,27.95172287,4.97700327,0,0,0,0,14.95193556,26.72036753,86.94743104,6.294151357,11.72586282,-3.74567581,-1.138750787,0,-2.953387865,-1.177566546,-3.174286423,0,0.153846154,19,1,4,0,0,0,1,2,3,4,1,6,4,0,0,0,3,3.8596,77.4077,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.638272164
9.005392101,-4.658623866,9.005392101,0.19264007,0.869763463,259.357,238.189,259.1796957,102,0,0.169076274,-0.365346991,0.365346991,0.169076274,1.631578947,2.578947368,3.421052632,6.98E-16,-0.247080026,-6.73E-17,-2.873542827,-2.65E-17,-2.820965777,2.09E-16,-1.166144055,2.678339929,1324.437828,31.66277223,30.23606798,9.236067977,17.46423262,15.38049517,4.986067977,3.603444185,3.603444185,2.132623792,2.132623792,1.442943086,1.442943086,-1.65,75161162.32,2.848707867,4.472170015,2.548078062,142.4301758,10.28681662,14.56158954,14.28872416,0,0,0,0,14.95193556,0,0,20.55567635,30.42772286,27.95002937,7.67413027,28.86809672,16.98174072,0,19.92893883,11.30894815,45.69234352,5.309813353,12.60674343,0,0,5.309813353,5.817862778,0,0,25.9468313,0,11.30894815,65.71886362,12.60674343,2.823684157,11.16387794,0,66.49,91.89958918,0,0,4.97700327,0,0,0,0,0,14.95193556,28.86809672,172.812955,0,10.67349883,-0.626990741,-6.191386632,-5.813983371,-4.466001039,-15.6939594,-13.11079928,0,0.642857143,19,2,5,1,0,1,0,2,2,4,2,5,5,1,0,1,3,2.9796,75.8904,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.638272164
7.998100435,-3.310626181,7.998100435,0.039675926,0.719433118,205.221,194.133,205.09636,78,0,0.169076275,-0.377775858,0.377775858,0.169076275,1.466666667,2.333333333,3.2,11.35012904,-0.180486578,-5.60E-17,-2.670040483,2.21E-17,-2.797014651,1.62682586,-1.005607408,2.393086546,869.7996393,19.86987901,18.14431627,7.144316268,11.63266427,9.315136661,3.867923066,2.508237201,2.508237201,1.681874657,1.681874657,1.078134995,1.078134995,-1.69,286576.9409,2.913751199,3.467499151,1.424306679,101.8212204,14.61377595,14.56158954,12.87688208,0,0,0,0,14.95193556,0,0,0,0,12.99371937,30.38741065,19.85629059,16.98174072,0,19.92893883,0,0,31.01159959,12.60674343,0,0,4.899909731,5.817862778,0,0,46.04062869,4.736862954,0,13.70758556,12.60674343,1.411842078,11.16387794,0,66.93,55.700174,0,0,4.899909731,4.97700327,0,0,0,0,19.68879852,15.11942764,89.90045659,0,11.21443594,0,-0.86901455,-0.772638889,0,-1.442901313,-13.19700444,0,0.444444444,15,1,6,0,1,1,0,2,2,5,1,6,1,0,1,1,3,0.1895,54.7157,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.744727495
13.53887636,-5.448916567,13.53887636,0.160695126,0.47069408,469.25,456.146,468.0367657,160,0,0.415934218,-0.382460891,0.415934218,0.382460891,1.032258065,1.774193548,2.483870968,13.21768836,-0.140419516,0.657329988,-2.305463041,0.813868921,-2.373530987,3.67706372,-0.620584578,2.254145075,1747.393535,33.9088127,27.49517333,16.00703122,20.08679296,13.95726144,8.424336003,5.32906266,6.084991606,3.208612845,3.755608169,1.887399912,2.194485565,-3.3,1042593233,10.830451,8.825970302,5.444155423,202.2227068,16.33934368,5.817862778,5.647368313,0,11.81435946,6.176298517,9.589074368,4.983978521,13.17124514,0,29.24429849,42.29693095,11.25083777,45.3692781,40.74451483,52.20887457,0,4.983978521,0,6.176298517,16.33934368,81.24786597,0,0,16.33934368,30.36388047,0,23.20187978,16.79833798,6.176298517,0,38.61625585,54.51224487,15.69263494,0,0,97.11,121.7409726,22.76031951,0,11.02953033,0,0,0,0,0,4.983978521,41.1860751,142.8252535,11.86019462,29.92446964,-2.48896591,-7.219320174,-4.438134476,-10.83503332,-6.489574998,0,0,0.05,31,4,6,0,0,0,2,1,3,4,3,11,5,0,0,0,3,5.494,112.4618,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,1,2,1,0,0,0,0,0,0,0,3,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.522878745
9.378784132,-3.548466675,9.378784132,0.089852392,0.38762277,425.521,406.369,425.1422646,152,0,0.220167614,-0.367772836,0.367772836,0.220167614,1.193548387,2.161290323,3.096774194,11.77835011,-0.181532383,0.488535413,-2.490487759,0.590839669,-2.710932022,2.989553023,-0.987363463,1.861079956,2433.032597,37.26218385,34.03874346,15.85524004,23.08692396,17.80399104,9.384419647,6.174164745,7.194785471,4.40195115,5.422571876,3.132959374,4.046130538,-3.75,51919527678,7.14886972,6.899849262,2.876984589,207.8810265,16.0065336,8.340384874,4.235526235,5.948339281,0,0,5.091706558,9.967957042,5.098681808,11.33678588,18.12725612,35.11935054,47.998326,39.82829453,26.24983018,49.30759566,0,24.72544506,5.719716976,6.496859684,12.21657666,60.81561659,0,21.56750167,11.43943395,5.948339281,0,11.33678588,31.22230474,6.496859684,0,19.19061979,60.81561659,7.059210392,53.58997217,0,111.43,113.0239208,1.370758556,0,36.33026016,16.42849244,0,0,0,0,15.06663885,24.87907162,158.9448171,0.644080435,7.430668324,3.474544996,-4.208758039,-0.798240931,-4.352686219,-2.714884898,-7.086207481,0,0.086956522,31,5,7,0,0,0,2,4,6,7,3,8,6,0,0,0,6,4.3972,126.9015,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,4,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.292429824
9.215827934,-4.218084911,9.215827934,0.059299868,0.284767505,463.541,438.341,463.200825,174,0,0.189666314,-0.490324982,0.490324982,0.189666314,1.257142857,2.228571429,3.114285714,11.25293778,-0.243736816,0.316729204,-2.58173892,0.373722683,-2.809304846,2.358411916,-0.959877985,1.688779746,2807.314228,45.41688439,42.05256456,17.05256456,27.3922714,21.87059855,9.581744165,6.729682093,6.729682093,4.581434844,4.581434844,3.052647906,3.052647906,-4.36,3.05276E+12,7.320264514,8.773895659,4.064536381,236.8561079,19.85073414,17.87369835,2.823684157,0,0,0,10.07568508,0,5.098681808,0,24.16967483,54.56381354,52.15456058,49.05257298,43.58731188,21.80584986,0,20.15137016,5.719716976,19.24270949,6.558985243,90.46336755,0,28.1337943,10.45657993,0,5.749511833,0,32.72824787,6.372924901,6.851892117,40.04330917,83.623139,5.647368313,44.19013233,0,105.75,171.9244234,1.370758556,0,10.06870983,0,0,0,0,0,10.08266033,42.21655333,221.6516814,0,3.942344069,2.112917144,-8.074095976,-1.42197112,-13.28210327,-8.518114285,-7.410657939,0,0.142857143,35,4,7,0,0,0,2,4,6,5,3,7,9,0,0,0,6,5.62342,137.2368,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.508638306
13.89215201,-3.807345949,13.89215201,0.085000061,0.216340264,587.709,558.477,587.2103442,214,0,0.228294025,-0.37777782,0.37777782,0.228294025,1.023255814,1.860465116,2.744186047,11.28423566,-0.180486667,0.367184873,-2.682166849,0.349072326,-2.797245451,2.546034012,-1.005655407,1.469775896,3288.524104,54.51074252,49.85524004,21.67173662,32.84146569,25.99275668,12.41482607,7.791728883,8.565125545,5.157582341,5.807366972,3.47609203,4.069458134,-5.06,7.31163E+14,9.731047463,12.04479907,5.966277109,293.2559522,20.25639939,5.693927995,7.784557079,11.85551901,0,0,9.19523179,14.95193556,0,11.33678588,48.33934966,41.81796374,56.06275163,65.14771528,49.36556531,45.21533664,0,19.35263017,0,6.372924901,41.63122629,107.8592182,0,22.64523548,15.51953644,23.01049811,0,11.33678588,51.37149975,15.90432504,0,42.57393251,102.2957667,2.823684157,27.6061084,0,96.68,197.2165596,6.16529574,0,15.17059601,11.33678588,4.400694606,0,0,0,19.68879852,38.46340662,251.262398,0.461706166,25.31439279,-1.040509828,-8.426075551,-3.21491354,-16.42991732,-5.57834991,-15.0987308,0,0.151515152,43,2,9,0,1,1,3,3,6,9,2,10,8,0,1,1,7,6.2812,171.0634,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.274905479
