ABC,nBase,SpAbs_A,SpMax_A,VE1_A,VE2_A,VE3_A,VR1_A,VR3_A,nN,nF,nCl,ATS0dv,ATS1dv,ATS3dv,ATS0s,ATS1s,ATS2s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,ATS8s,ATS0Z,AATS0dv,AATS1dv,AATS2dv,AATS3dv,AATS4dv,AATS5dv,AATS6dv,AATS7dv,AATS8dv,AATS0d,AATS2d,AATS3d,AATS4d,AATS5d,AATS6d,AATS7d,AATS8d,AATS0s,AATS1s,AATS2s,AATS3s,AATS4s,AATS5s,AATS6s,AATS7s,AATS8s,AATS0Z,AATS1Z,AATS2Z,AATS3Z,AATS4Z,AATS5Z,AATS6Z,AATS7Z,AATS8Z,AATS0v,AATS3v,AATS4v,AATS5v,AATS6v,AATS7v,AATS8v,AATS0se,AATS1se,AATS2se,AATS3se,AATS4se,AATS5se,AATS6se,AATS7se,AATS8se,AATS0p,AATS1p,AATS3p,AATS4p,AATS5p,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC1d,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC0s,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC8v,ATSC0se,ATSC1se,ATSC2se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC8se,ATSC1pe,ATSC3pe,ATSC5pe,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC0c,AATSC1c,AATSC3c,AATSC4c,AATSC6c,AATSC7c,AATSC8c,AATSC0dv,AATSC1dv,AATSC2dv,AATSC6dv,AATSC7dv,AATSC8dv,AATSC0d,AATSC1d,AATSC3d,AATSC4d,AATSC6d,AATSC7d,AATSC8d,AATSC0s,AATSC1s,AATSC2s,AATSC3s,AATSC4s,AATSC5s,AATSC6s,AATSC7s,AATSC8s,AATSC0Z,AATSC1Z,AATSC2Z,AATSC6Z,AATSC7Z,AATSC8Z,AATSC0v,AATSC3v,AATSC4v,AATSC6v,AATSC7v,AATSC8v,AATSC0se,AATSC1se,AATSC3se,AATSC5se,AATSC6se,AATSC8se,AATSC1pe,AATSC3pe,AATSC1p,AATSC3p,AATSC4p,AATSC6p,AATSC1i,AATSC7i,AATSC8i,MATS1c,MATS1dv,MATS1s,MATS2s,MATS3s,MATS4s,MATS5s,MATS6s,MATS7s,MATS8s,MATS1se,MATS2se,MATS3se,MATS4se,MATS5se,MATS6se,MATS7se,MATS8se,MATS1pe,MATS6pe,MATS8pe,MATS1p,MATS3i,MATS6i,GATS1c,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS1dv,GATS2dv,GATS3dv,GATS4dv,GATS5dv,GATS6dv,GATS7dv,GATS8dv,GATS1d,GATS2d,GATS3d,GATS4d,GATS5d,GATS6d,GATS7d,GATS8d,GATS1s,GATS2s,GATS3s,GATS4s,GATS5s,GATS6s,GATS7s,GATS8s,GATS1Z,GATS2Z,GATS3Z,GATS4Z,GATS5Z,GATS6Z,GATS7Z,GATS8Z,GATS1v,GATS2v,GATS3v,GATS4v,GATS7v,GATS8v,GATS1se,GATS2se,GATS3se,GATS4se,GATS5se,GATS6se,GATS7se,GATS8se,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS6p,GATS7p,GATS8p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS6i,GATS7i,GATS8i,BCUTc-1h,BCUTc-1l,BCUTdv-1h,BCUTdv-1l,BCUTd-1h,BCUTd-1l,BCUTs-1h,BCUTs-1l,BCUTZ-1h,BCUTZ-1l,BCUTm-1h,BCUTm-1l,BCUTv-1h,BCUTv-1l,BCUTse-1h,BCUTse-1l,BCUTpe-1h,BCUTpe-1l,BCUTare-1h,BCUTare-1l,BCUTp-1h,BCUTp-1l,BCUTi-1h,BCUTi-1l,BalabanJ,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,LogEE_DzZ,SM1_DzZ,VE1_DzZ,VE2_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,VR3_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,LogEE_Dzm,SM1_Dzm,VE1_Dzm,VE2_Dzm,VE3_Dzm,VR1_Dzm,VR2_Dzm,VR3_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,LogEE_Dzv,SM1_Dzv,VE1_Dzv,VE2_Dzv,VE3_Dzv,VR1_Dzv,VR2_Dzv,VR3_Dzv,SpAbs_Dzse,SpMax_Dzse,SpDiam_Dzse,SpAD_Dzse,SpMAD_Dzse,LogEE_Dzse,SM1_Dzse,VE1_Dzse,VE2_Dzse,VE3_Dzse,VR1_Dzse,VR2_Dzse,VR3_Dzse,SpAbs_Dzpe,SpMax_Dzpe,SpDiam_Dzpe,SpAD_Dzpe,SpMAD_Dzpe,LogEE_Dzpe,SM1_Dzpe,VE1_Dzpe,VE2_Dzpe,VE3_Dzpe,VR1_Dzpe,VR2_Dzpe,VR3_Dzpe,SpAbs_Dzare,SpMax_Dzare,SpDiam_Dzare,SpAD_Dzare,SpMAD_Dzare,LogEE_Dzare,SM1_Dzare,VE1_Dzare,VE2_Dzare,VE3_Dzare,VR1_Dzare,VR2_Dzare,VR3_Dzare,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,LogEE_Dzp,SM1_Dzp,VE1_Dzp,VE2_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,LogEE_Dzi,SM1_Dzi,VE1_Dzi,VE2_Dzi,VE3_Dzi,VR1_Dzi,VR2_Dzi,VR3_Dzi,BertzCT,RNCG,RPCG,C2SP2,C3SP2,C2SP3,HybRatio,Xch-6d,Xch-7d,Xch-6dv,Xch-7dv,Xc-3d,Xc-5d,Xc-3dv,Xc-5dv,Xp-0d,AXp-0d,AXp-1d,AXp-2d,AXp-3d,AXp-4d,AXp-5d,AXp-6d,Xp-0dv,AXp-0dv,AXp-1dv,AXp-3dv,Mp,SpMAD_D,NsCH3,NssCH2,NsOH,NdO,SssCH2,SdssC,SaasC,SssssC,MAXsCH3,MAXssCH2,MAXaaCH,MAXdssC,MAXaasC,MAXaaaC,MAXssNH,MAXaaN,MAXsssN,MAXsOH,MAXdO,MAXsCl,MINssCH2,MINaaCH,MINdssC,MINaasC,MINaaN,ETA_alpha,AETA_alpha,ETA_shape_p,ETA_shape_y,ETA_shape_x,ETA_beta,AETA_beta,ETA_beta_s,AETA_beta_s,ETA_beta_ns,AETA_beta_ns,ETA_beta_ns_d,AETA_beta_ns_d,ETA_eta,AETA_eta,ETA_eta_L,AETA_eta_L,ETA_eta_R,AETA_eta_R,ETA_eta_RL,AETA_eta_RL,ETA_eta_F,AETA_eta_F,ETA_eta_FL,AETA_eta_FL,ETA_eta_B,AETA_eta_B,ETA_eta_BR,AETA_eta_BR,ETA_dAlpha_A,ETA_dAlpha_B,ETA_epsilon_1,ETA_epsilon_2,ETA_epsilon_3,ETA_epsilon_4,ETA_epsilon_5,ETA_dEpsilon_A,ETA_dEpsilon_B,ETA_dEpsilon_C,ETA_dEpsilon_D,ETA_dBeta,AETA_dBeta,ETA_psi_1,ETA_dPsi_A,ETA_dPsi_B,fMF,nHBDon,IC0,IC1,IC2,IC3,SIC0,SIC1,SIC2,SIC3,SIC4,CIC0,MIC1,MIC2,ZMIC1,ZMIC2,ZMIC3,Kier3,FilterItLogS,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,SMR_VSA1,SMR_VSA3,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,MDEC-13,MDEC-22,MDEC-23,MDEC-33,MDEO-11,MDEN-22,MDEN-23,MID,AMID,MID_h,AMID_h,MID_C,AMID_C,MID_N,AMID_N,MID_O,AMID_O,MID_X,AMID_X,n5Ring,nHRing,nFRing,nRot,RotRatio,SLogP,TopoPSA(NO),GGI7,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT10,TopoShapeIndex,Vabc,TSRW10,mZagreb1,pIC50,class
11.93993505,0,20.24955716,2.402769457,3.534212621,0.235614175,1.667955645,86.63086123,4.867121225,5,0,0,198,217,264,79.61111111,88.30555556,147.4166667,163.2222222,136.1388889,108.8333333,105,94.16666667,48,618,7.071428571,7.233333333,5.796296296,3.771428571,3.362068966,2.666666667,2.23255814,1.142857143,0,3.321428571,3.537037037,2.742857143,2.655172414,2.977777778,2.790697674,2.238095238,1.571428571,2.843253968,2.943518519,2.729938272,2.331746032,2.347222222,2.418518519,2.441860465,2.242063492,1.714285714,22.07142857,25.06666667,20.35185185,13.94285714,14,15.06666667,14.97674419,10.42857143,4.142857143,209.1367343,147.4827158,146.8374068,171.7131065,172.3647187,129.2007378,70.95097369,7.634049,7.84475,7.755074296,7.529644,7.541741241,7.660261422,7.640221395,7.569958667,7.278336,1.418534563,1.7202744,1.130679068,1.105929049,1.280072564,168.8597625,153.4591347,160.1025387,167.8655667,171.9128788,166.542791,164.2297981,170.1339846,179.468616,0.580354296,-0.377929841,0.091758121,-0.054888664,0.172691227,-0.175934059,0.060744756,-0.002363872,-0.033470748,38.18367347,47.95918367,57.85714286,25.46938776,-79.51020408,-86.26530612,-74.57142857,-7.428571429,4.099489796,0.721938776,-0.196428571,3.528061224,-6.100765306,-8.950255102,-5.875,2.035714286,12.54761905,1.786281179,5.662131519,8.718253968,4.480725624,-9.338435374,-8.418367347,-9.007936508,-2.555555556,14.18367347,-3.040816327,38.71428571,105.0408163,-71.93877551,-93.26530612,-132.8571429,-22.85714286,-1.008293445,-241.238305,-181.0746771,699.3161066,-158.7028991,-449.9884558,-0.437926244,1.309805,-0.1644955,0.5224685,0.5551595,0.4608845,-0.70115875,-0.60706225,-0.6885235,-0.243425,-0.0745,1.1263,-1.405875,-0.476660388,-1.142841204,-1.655486858,2.837583418,-0.063533306,-1.50912693,-2.660411093,0.307911972,46.55326725,-17.38651446,2.140923617,-19.71345374,15.23230581,3.368783033,-5.802284804,-9.684445888,4.998587169,0.020726939,-0.012597661,-0.000784124,0.002977435,0.001412669,-5.63E-05,-0.001195384,3.62244898,1.272789116,0.888133031,-2.00616991,-1.775510204,-0.265306122,0.503826531,0.13664966,-0.002806122,0.060828642,-0.208145467,-0.139880952,0.072704082,0.448129252,0.059542706,0.104854287,0.124546485,0.07725389,-0.207520786,-0.195775985,-0.214474679,-0.091269841,7.193877551,0.472789116,-0.056311413,-2.168960607,-3.163265306,-0.816326531,47.24150675,-2.586781101,12.05717425,-10.46484781,-17.54900027,-0.015640223,0.04677875,-0.005483183,0.00793085,-0.015581306,-0.014117727,-0.00869375,-0.002483333,0.01609,-0.01588868,-0.023649812,0.048923852,-0.035095975,-0.579550482,-0.230582045,0.17852097,-0.60779169,0.351361502,0.132869492,0.233982243,0.277925364,0.172391982,-0.463082437,-0.436873924,-0.478600042,-0.203668564,-0.11721526,0.206832004,0.169539588,0.169869534,-0.33308512,-0.301797862,-0.350445804,-0.185848275,-0.026383355,-0.324623985,-0.189907039,-0.078207148,-0.169384062,-0.08115933,1.694704429,0.931397154,0.986502506,0.958900672,1.211091038,0.786930254,0.889339057,0.859262845,0.488028169,0.667957746,0.728239437,0.897268091,1.540985915,1.535276777,1.432394366,1.026760563,0.76556962,1.063291139,1.038987342,0.90746399,1.339746835,1.313040918,0.956962025,0.546835443,0.717267552,0.683507274,0.621204934,0.791982922,1.55540797,1.490832267,1.518500949,1.152751423,0.797553191,0.915957447,0.89712766,0.75687821,1.173617021,1.232879762,1.413829787,1.168085106,0.995225087,1.068524162,1.02493675,0.700285688,1.301769832,0.949421334,1.028188013,0.751906582,0.763327366,0.848392515,1.347932555,1.253948169,1.368986987,1.137054752,1.162472867,1.128539139,1.075945708,0.684215326,0.964645747,1.15543369,1.224303296,0.809663082,1.634237077,1.129842722,1.080887323,0.716254006,0.975326761,1.119488701,1.04797653,0.525492965,0.441373858,-0.365627614,5.049343953,1.838814635,3.239383393,1.775311698,3.062053017,1.239886616,7.085791616,5.76194621,14.05256372,11.78515025,20.79982942,15.5847371,3.357422355,2.485409875,3.193585615,2.29230135,3.207388455,2.247010209,1.93298912,0.982851089,14.5632376,11.03977057,1.585205933,74.87520882,37.79384416,58.15998257,75.49245022,5.032830015,37.79384416,0.714285714,3.818595657,0.254573044,1.745347834,69.81950232,4.654633488,4.651378482,74.8942902,37.80254018,58.17365014,75.51008023,5.034005349,37.80254018,0.712500892,3.818606114,0.254573741,1.745350572,69.81920083,4.654613389,4.651374164,98.84402342,48.62370014,75.27063465,97.46685415,6.497790277,48.62370014,-1.596623141,3.826492489,0.255099499,1.747413693,69.59441133,4.639627422,4.648149375,75.01390401,37.85704352,58.25931709,75.62057839,5.041371892,37.85704352,0.701314966,3.818671418,0.254578095,1.745367674,69.81731961,4.654487974,4.651347219,73.89715572,37.34757153,57.45880055,74.58768692,4.972512462,37.34757153,0.805921053,3.818044783,0.254536319,1.745203563,69.83548499,4.655698999,4.65160737,72.59582625,36.75199528,56.5237477,73.38021205,4.892014137,36.75199528,0.928338762,3.817264101,0.254484273,1.74499907,69.8584542,4.65723028,4.65193622,109.0302208,53.21965587,82.56519851,106.8286303,7.121908687,53.21965587,-2.590909091,3.827916514,0.255194434,1.747785772,69.5593414,4.637289427,4.647645329,70.50582245,35.79070327,55.01635071,71.43124015,4.762082677,35.79070327,1.126247927,3.815884211,0.254392281,1.744637518,69.89988617,4.659992411,4.652529129,457.5356168,0.239156476,0.110667937,1,0,5,0.5,0.321478169,0.406526265,0.117173728,0.087808926,0.673540242,0.136082763,0.312042666,0.025,10.08757567,0.672505045,0.437214882,0.279652433,0.180129926,0.118724453,0.076281921,0.050740282,8.402118719,0.560141248,0.314074348,0.093974436,0.660143477,6.568272933,0,4,0,0,5.088050831,0,0.854768519,0,0,1.311962868,1.651959089,0,0.854768519,0.837407407,3.436342593,4.23787037,0,0,0,0,1.232062547,1.567260015,0,0.854768519,4.107266156,7,0.466666667,0,0.285714286,0,19.5,1.3,11,0.733333333,8.5,0.566666667,0.5,0.033333333,9.931183235,0.662078882,4.034855982,0.268990399,19.52490628,1.301660419,7.43265299,0.495510199,9.593723048,0.639581537,3.397797008,0.226519801,-0.018439428,-0.001229295,0.239560572,0.015970705,0,0.033333333,0.585714286,0.833333333,0.446341463,0.566666667,0.770588235,0.139372822,0.019047619,-0.120325203,0.062745098,-2.5,-0.166666667,0.56,0.154,0,0.535714286,2,1.488260716,3.190061618,3.807354922,4.093069208,0.309579954,0.663579384,0.791985402,0.851418145,0.86627633,3.319094206,27.91467185,32.31621716,31.28482872,23.70652591,22.78383457,2.097814776,-3.078110877,0,14.95193556,12.84164325,12.84164325,6.041840829,6.327320075,11.84402079,11.46504,0,19.93591408,31.72512732,5.316788604,12.65464015,0,25.97775491,0,0,25.68328649,5.817862778,0,6.041840829,16.98174072,25.68328649,12.65464015,0,25.25270269,0,0,0,15.54541808,3.436342593,1.634163832,0.854768519,0.55537037,8.307269936,0,0,4.595843038,7.754247887,3.14734519,0,3.596115467,0,31.23434821,2.082289881,10.24326544,0.682884362,20.99108277,1.399405518,10.24326544,0.682884362,0,0,0,0,2,2,1,2,0.117647059,1.7074,66.49,0.014739229,0,0,0.117647059,0.057971014,0.036651235,0.025520833,0.011474359,0.010351474,0.002456538,0,0,0,0.262072512,0.75,167.0849015,62.53527455,3.194444444,4.744727495,inactive
11.23282827,0,19.66921323,2.38763356,3.249630644,0.216642043,1.58400645,214.1536317,5.772158771,4,0,0,174.4444444,183,198.3333333,77.00342936,84.02469136,128.2376543,128.3395062,107.4444444,94.63888889,88.02777778,83.75,77.41666667,826,6.01532567,6.1,4.814102564,3.25136612,2.270440252,1.555555556,1.666666667,1.583333333,1.090909091,2.965517241,3.096153846,2.590163934,2.471698113,2.354166667,2.428571429,2.444444444,2.181818182,2.655290667,2.800823045,2.466108737,2.103926331,2.027253669,1.971643519,2.095899471,2.326388889,2.345959596,28.48275862,27.63333333,22.42307692,18.86885246,19.64150943,13.83333333,12.83333333,12.72222222,11.36363636,215.1853576,166.7986116,169.4000367,150.7422634,149.4590734,151.8514896,138.776342,7.552208586,7.748559867,7.667623269,7.442055344,7.487246264,7.443765125,7.50012581,7.539816,7.550476364,1.63322692,1.877498278,1.376184842,1.41975891,1.285667829,165.8303706,149.7193546,158.7139344,162.6011265,161.6270748,163.2567662,165.410146,166.5600376,169.6092335,0.428445059,-0.265154531,0.037922871,-0.007698126,0.082487986,-0.069619219,-0.003607162,0.018065622,-0.005102066,46.12590831,67.43995244,65.02906593,7.079270709,-26.86061567,-40.09116132,-60.58224336,-61.99445105,6.412604043,6.317479191,3.755053508,-0.545778835,-2.57431629,-4.877526754,-7.008323424,-6.763376932,12.80471595,1.953519799,4.439694318,7.630343229,1.289966873,-3.297165257,-3.407645954,-4.684036494,-5.011745032,27.69441141,12.79904875,146.8073722,54.90725327,-136.3234245,-132.8002378,-60.86325803,-67.39476813,-28.64421225,-57.91133766,472.1382675,146.6413054,-322.9728916,-285.4420767,-297.1134532,1.178553793,-0.056033027,0.534839992,0.732297849,0.34371562,-0.358954106,-0.437226562,-0.407899329,-0.476162351,0.087424257,1.552390012,-0.576687396,-0.000469706,-0.684474556,1.882572796,-0.274558734,-2.506886818,-2.261445512,-0.947723308,-0.666515917,50.61122295,-13.91039323,3.242951514,-2.283740729,-6.590173636,-5.806655944,-3.886988905,-3.579197618,0.49709747,0.014773968,-0.008838484,-0.000126199,0.001556377,-8.59E-05,0.000501823,-0.000154608,3.425815828,1.537530277,1.296922162,-0.95455146,-1.682840093,-1.878619729,0.449464923,0.213753468,0.061558254,-0.010297714,-0.116131589,-0.194675651,-0.204950816,0.441541929,0.065117327,0.085378737,0.125087594,0.024338998,-0.068690943,-0.081134427,-0.130112125,-0.151871062,11.92627824,0.923147047,0.246135553,-3.161910424,-1.690646056,-2.042265701,51.81083313,7.739971599,2.766817084,-6.796239921,-8.512085421,-9.003437976,0.040639786,-0.001867768,0.012004883,-0.007478211,-0.010410156,-0.014429162,0.002914142,0.025449017,-1.57E-05,0.030861849,-0.005180353,-0.053843941,-0.463679774,-0.099422156,0.01506356,-0.598247175,0.448807045,0.147477108,0.193364959,0.283297204,0.055122732,-0.1555706,-0.183752487,-0.294676714,-0.343956149,-0.04595909,0.25308658,0.295397293,0.159577621,-0.184012055,-0.256156769,-0.27880405,-0.355050151,0.035444465,-0.218384819,-0.385223667,-5.02E-05,-0.021452017,-0.053029212,1.682737233,0.979119169,0.787903984,0.709556333,0.891498893,0.9598134,1.09582523,1.186659016,0.464507006,0.611246255,0.630665158,0.854665318,1.091787183,1.266023911,1.546182029,1.614149984,0.608641975,0.784900285,0.915604129,0.952480783,1.051697531,1.227513228,1.461934156,1.367003367,0.748607861,0.799280105,0.60059228,0.852595448,1.100697709,1.163756975,1.321127835,1.460557209,0.767743436,1.054777974,0.934988477,1.229631859,1.396510469,1.24519774,0.72186773,0.769092722,1.011047244,1.007366384,0.868487825,0.981041753,1.049472345,1.03910885,0.9366113,0.757375664,0.556857477,0.729919629,1.06329636,1.247300159,1.331127851,1.493272372,0.974891021,1.12323999,1.020159369,1.274036778,1.295532627,1.136721894,0.726194837,0.691369969,1.468922501,1.069135552,0.980522984,1.081629654,1.032882846,1.00377544,0.971326426,0.885475378,0.433289333,-0.369715272,5.049227792,0.656195256,3.23921985,0.987937647,3.061920054,0.626695566,16.00200256,5.763706187,32.06099848,11.78615182,24.4342292,15.58480653,3.355879051,2.483572146,3.191821571,2.286027875,3.20568038,2.233985772,2.916391856,0.98416233,14.56245108,10.33789803,1.705963189,75.83061714,38.33284062,58.92062179,76.70619107,5.113746071,38.33284062,1.196428571,3.776798217,0.251786548,1.734341726,68.05767773,4.537178515,4.625820656,75.82996957,38.33149818,58.91561361,76.70485494,5.113656996,38.33149818,1.195359416,3.776794643,0.25178631,1.73434078,68.0583034,4.537220227,4.625829849,99.19978893,49.04003465,75.09061029,98.22936524,6.54862435,49.04003465,-1.119719638,3.797503017,0.253166868,1.739808858,67.36021556,4.490681037,4.615519678,91.4199216,46.02559797,72.9380073,91.96687486,6.131124991,46.02559797,0.632408077,3.793437521,0.252895835,1.738737714,67.20808166,4.480538777,4.613258611,92.64808705,46.64825776,74.26422085,93.20900023,6.213933348,46.64825776,0.656364749,3.794350896,0.252956726,1.738978462,67.14070714,4.476047143,4.612255632,93.12022502,46.90906492,74.94646899,93.72238573,6.248159049,46.90906492,0.718080846,3.794607942,0.252973863,1.739046205,67.10369595,4.47357973,4.611704232,95.96458212,47.15799639,70.16606001,94.5640217,6.304268113,47.15799639,-1.648589342,3.791561984,0.252770799,1.738243175,67.81446133,4.520964089,4.622240574,94.00765612,47.38555337,76.15437552,94.66256037,6.310837358,47.38555337,0.814097847,3.795035111,0.253002341,1.739158771,67.04375885,4.469583923,4.610810631,426.0345392,0.24776584,0.12728253,1,0,3,0.5,0.219416097,0.3476007,0.045004944,0.073880846,0.469416097,0.136082763,0.248734038,0.043118622,10.5102254,0.700681693,0.463438431,0.294757827,0.188525708,0.124016912,0.082660091,0.05634579,9.549513321,0.636634221,0.385599801,0.124434122,0.688315135,7.496228926,1,4,0,0,4.868889125,0,0.983660242,0,2.209590787,1.279555461,1.662152384,0,0.983660242,0.887961546,0,4.246098356,0,0,0,0,1.103981481,1.585979545,0,0.983660242,4.103771967,7.433333333,0.495555556,0.067264574,0.201793722,0,18.5,1.233333333,10,0.666666667,8.5,0.566666667,0.5,0.033333333,11.13957144,0.742638096,4.396239723,0.293082648,19.60271162,1.306847441,7.4150149,0.494334327,8.463140185,0.564209346,3.018775177,0.201251678,-0.000801338,-5.34E-05,0.171198662,0.011413244,0,0.004444444,0.571264368,0.824444444,0.439534884,0.553763441,0.791666667,0.131729484,0.017500927,-0.114228557,0.032777778,-1.5,-0.1,0.601078167,0.112921833,0,0.310344828,1,1.598593069,3.148894002,4.090234012,4.418157288,0.32906532,0.648189856,0.841961715,0.909463683,0.909463683,3.259387926,31.58361793,36.4678959,30.62849338,22.29385251,21.06858031,2.982248521,-3.987858847,0,14.95193556,19.76538045,12.17367523,0,6.327320075,16.86998077,5.647177221,0,19.93591408,31.21216205,5.752853607,12.65464015,0,25.68876769,0,0,26.18620207,0,0,0,21.94269152,19.26246487,24.4165251,0,26.85965128,0,0,0,15.5520057,0.983660242,1.710175921,1.103981481,0,7.013039572,2.209590787,0.431527187,4.50854012,5.192501643,2.381101578,0,2.334815149,0,30.4630212,2.03086808,10.20876177,0.680584118,20.25425943,1.350283962,8.171559859,0.544770657,0,0,0,0,1,2,1,5,0.3125,2.6352,54.46,0.084219104,0.040316358,0,0.09375,0.066666667,0.03125,0.024888889,0.017027778,0.012884858,0.010527388,0.010667307,0.013438786,0,0.281101672,0.8,186.9536244,60.05314845,4.083333333,4.420216403,inactive
