,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
45,8.746079105253212,-3.572424296248511,8.746079105253212,0.16409248106819607,0.6178891758583946,337.38699999999966,318.235,337.16510822800063,128,0,0.24136028024642492,-0.3781919651278741,0.3781919651278741,0.24136028024642492,1.56,2.52,3.32,11.15342644848565,-0.24878733733815703,2.52419059522014e-16,-2.4902657000364616,1.634512957783402e-16,-2.5266823019788545,1.9368350162816372,-1.0696625855664152,2.573732720132956,1635.1679056210755,33.955300967770974,31.038743458963573,12.038743458963571,19.835241862136726,15.584508390695378,6.334619313731639,4.3846304032227605,4.3846304032227605,2.6284497301204235,2.6284497301204235,1.7638030223601873,1.7638030223601873,-3.1800000000000006,916096479.2765468,5.158493298582576,6.374364040563884,3.6709313171173465,171.66097217217475,16.138338520121863,13.275181081120135,4.235526234984602,19.276217500192118,0.0,0.0,0.0,19.51903521063298,4.9839785209472085,0.0,11.840868637711289,38.68293247487692,27.138655293885357,15.145677103743182,29.90571276864511,22.93007999720551,1.4311996572326342,24.503013731580186,0.0,26.156727162870727,17.52639001333059,29.994079328653108,0.0,17.789207918697784,11.029530329014648,11.896678561972989,0.0,0.0,43.140932075219666,0.0,11.840868637711289,46.680506186137364,24.430627836956113,4.235526234984602,16.98174071621902,0.0,114.77000000000001,91.52608545403176,0.0,0.0,11.029530329014648,4.567099647791355,0.0,0.0,5.920434318855644,5.920434318855644,25.044722274896046,26.228104234770534,148.52440390717348,0.0,14.701395624337438,3.807382210786237,-5.8253278148481735,1.092739401851956,-2.809278142584195,-0.9026396858929775,-14.17200883415709,0.0,0.29411764705882354,25,4,8,0,0,0,1,2,3,8,3,8,8,0,0,0,3,1.3468999999999995,96.2069,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,8.18498322940287,-0.9194982993197278,8.18498322940287,0.6516354875283443,0.6923408487340212,228.24700000000007,216.15099999999995,228.078644244,86,0,0.2930960665662019,-0.5079662507800027,0.5079662507800027,0.2930960665662019,0.8235294117647058,1.411764705882353,2.0,11.125920746626441,-0.08945581518759589,0.04395159899924459,-2.250719935159864,0.1954584697210944,-2.0423101076627144,2.1511082653183817,-0.7556871838174639,2.932045663021006,959.8677752605923,22.204224112214405,20.22474487139159,8.22474487139159,13.542217637657867,10.087117307087384,4.362372435695795,2.8623724356957947,2.8623724356957947,1.6186862178478973,1.6186862178478973,0.9749574785652649,0.9749574785652649,-2.42,1506844.431708846,3.534830065191064,4.6148561852743555,3.0140685932121816,116.03113655515344,15.326424573321638,17.248535499851716,0.0,0.0,4.293598971697903,0.0,0.0,0.0,0.0,0.0,24.18898090739772,35.29657781404717,6.042418707663295,12.33682700553198,27.663251578853615,12.104143492071133,4.293598971697903,0.0,0.0,0.0,0.0,53.42383393703705,0.0,17.248535499851716,0.0,0.0,17.248535499851716,0.0,19.620023545019546,0.0,0.0,23.46372998892597,42.29693095364306,0.0,12.104143492071133,0.0,60.69,82.7765129289599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.326424573321638,16.630425977229883,92.21665127295944,0.0,0.0,12.394996406811881,-1.3246176356345,-2.166292949074334,-7.2874037617291565,0.0,0.0,0.0,0.0,17,3,3,0,0,0,2,0,2,3,3,3,5,0,0,0,2,2.9738000000000016,66.80640000000002,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,13.013667899577438,-4.000379109977325,13.013667899577438,1.0591595729227972,0.5481228320623274,368.38499999999976,348.22500000000014,368.1259883600005,140,0,0.2932937444910775,-0.5042543435663183,0.5042543435663183,0.2932937444910775,1.037037037037037,1.5185185185185186,1.9259259259259258,11.201686811364544,-0.24553521929729133,-4.461753443266003e-18,-2.299505469986253,0.09186887617777445,-2.326402149540856,2.0818122976799356,-0.9443955035304381,2.7711116332008463,1568.3268731230328,36.720731970159456,32.94948974278318,12.949489742783179,21.25986700488023,16.44948974278318,6.6329931618554525,4.303869016623521,4.303869016623521,2.5248299142610593,2.5248299142610593,1.428029326771846,1.428029326771846,-3.5399999999999996,2447756089.756428,5.986990856843829,9.238837190939822,5.7434025122363215,184.80512297386596,19.69134228981452,0.0,34.5645372258655,0.0,2.8623993144652684,0.0,9.589074368143644,0.0,0.0,0.0,24.18898090739772,47.4007213061183,2.7415171123404405,42.3809667178181,53.95407066902217,23.67063338480101,2.8623993144652684,0.0,0.0,6.372924901329379,14.075904917765177,59.48555872144489,0.0,22.99804733313562,9.473725907600098,0.0,22.99804733313562,0.0,38.72241050717474,9.589074368143644,0.0,42.17348189578735,48.3586557380509,0.0,12.104143492071133,0.0,93.06000000000002,126.60306925847611,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.69134228981452,27.536053325529227,163.08712595323658,0.0,26.027335799154876,8.166163060549462,-2.3080967394018237,-8.891675061338994,-13.670459165987666,-4.000379109977325,0.0,-6.660014736235111,0.14285714285714285,27,2,6,0,0,0,2,0,2,6,2,6,12,0,0,0,2,3.3699000000000026,102.01660000000001,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,8.38968035852235,-0.6350364984275514,8.38968035852235,0.16722463676828725,0.4313629646538778,350.4639999999999,336.35200000000015,350.0435216880004,118,0,0.293155929889101,-0.5067284584009738,0.5067284584009738,0.293155929889101,0.625,1.0833333333333333,1.5416666666666667,11.554519066453324,-0.09270087127268617,0.549714790887528,-2.2512840643532526,0.6435399418881385,-2.0116179318773746,3.031932843557689,-0.7499368812558264,2.0844956643662327,1554.3722046150267,28.37543250853871,25.632993161855453,13.265986323710905,17.808743287837395,13.299659828522119,8.632993161855453,4.483163247594393,6.6329931618554525,3.051977029746496,5.497682798775622,1.9745712783612017,4.3216517624676385,-2.2999999999999994,163279715.88684943,6.208382909680908,6.3032766047595485,2.679992141576119,166.9294035491074,10.217616382214425,11.49902366656781,0.0,0.0,2.8623993144652684,0.0,0.0,0.0,0.0,0.0,60.42418707663295,55.21753022595922,0.0,26.240069625078185,26.66671905625706,43.13269281063263,2.8623993144652684,0.0,0.0,9.79096695103555,0.0,72.50902449195954,0.0,11.49902366656781,0.0,0.0,11.49902366656781,21.587795952773448,13.080015696679693,0.0,0.0,16.44910267404264,82.29999144299512,0.0,21.544896857859182,0.0,40.46,84.00804815852737,0.0,0.0,31.335863808894736,21.587795952773448,0.0,0.0,0.0,0.0,10.217616382214425,19.311501988507906,113.17489543006747,0.0,-0.3344492735365745,8.127652867314664,0.0,-1.0133534895439658,-7.270675711928206,0.0,0.0,1.3159301776266052,0.0,24,2,2,0,0,0,4,0,4,4,2,4,5,0,0,0,4,6.203600000000003,102.93960000000001,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,13.782601954489579,-5.498111970083928,13.782601954489579,0.36505338246409647,0.552090024243547,307.3189999999997,291.191,307.12963217200047,116,0,0.41790338581623193,-0.3262445177220029,0.41790338581623193,0.3262445177220029,1.1818181818181819,1.8636363636363635,2.4545454545454546,11.09175154726004,-0.24593496423756306,2.3461788516481887e-16,-2.3939504401046294,0.1606675046995333,-2.4439750009041705,2.0486374957159605,-0.9472484445447948,2.9692885183106403,1260.5414886635856,29.867360819030935,26.475534205527556,10.475534205527556,17.010866231474818,13.276621484763611,5.434980698263735,3.7185794622925727,3.7185794622925727,2.111588649694374,2.111588649694374,1.331332593389321,1.331332593389321,-2.499999999999999,35087545.61054877,5.009476449615312,6.090432679387262,4.002835538752363,148.88364525780696,10.619626706576751,0.0,10.195080803728438,0.0,0.0,6.176298517443475,5.402308355073566,0.0,13.171245143024459,0.0,18.127256122989884,49.00036204863853,13.91193761170488,20.846147659572097,35.22663260822192,17.33432711811096,5.402308355073566,0.0,0.0,19.880082752034834,10.619626706576751,58.98728542873405,0.0,0.0,10.619626706576751,24.546017692391587,0.0,0.0,5.959554568743835,6.176298517443475,19.106092589664925,34.51021570530385,42.29693095364306,4.235526234984602,0.0,0.0,47.910000000000004,101.51150865216823,13.171245143024459,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,5.402308355073566,22.055387465197462,165.32626356197514,0.0,0.0,1.823003117913832,-7.487306384509215,-1.5618102796674227,-9.487710525989295,-5.498111970083928,-6.697660852972453,0.0,0.1875,22,3,3,0,0,0,2,0,2,1,3,6,4,0,0,0,2,4.781010000000002,82.33210000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,16.138546252934503,-6.450196990453013,16.138546252934503,0.5256116377512345,0.4924734651076636,514.6269999999998,483.37900000000025,514.2162380720008,192,0,0.22884603986100896,-0.39167912370457336,0.39167912370457336,0.22884603986100896,1.3333333333333333,2.1944444444444446,2.9166666666666665,10.698443990711114,-0.24587431549638705,9.902101447646706e-18,-2.758441768493897,4.0146502147365793e-17,-2.885404335942475,1.2165914223232415,-1.0390739412850107,2.2494295767051926,2586.5270876090217,52.66832572735217,48.19423920786443,18.010735788792157,29.57121530102856,24.344251857747253,10.47195321937782,6.3186902139205205,7.733812079770938,3.984123951182433,4.816992667897161,2.48569446110382,3.1135950580874674,-3.28,9232978290845.125,7.395500606708877,10.37298126187523,5.582182933849981,254.37687849625294,25.118350736947022,0.0,22.884178833626624,7.379538938219128,0.0,0.0,0.0,17.792190552950963,4.9839785209472085,0.0,12.08483741532659,49.124296831625095,72.45409918675313,41.13461143414526,59.0808604303756,38.665614019289706,1.4311996572326342,14.867866772744893,0.0,18.30636083572974,61.23264945393406,59.37153128123441,0.0,0.0,15.109632814989332,33.218775930547025,0.0,0.0,75.9486882443584,16.39623837933379,12.669112958341575,50.87890111233041,47.3228909323123,1.4118420783282006,0.0,0.0,101.89999999999999,182.47606532103845,8.417796984328938,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,15.07676523300163,42.59503986449723,298.5932930273157,0.0,2.1236503358110923,3.314735783365024,-8.609710693292673,-5.7840805968463425,-10.530812951823826,-6.278651409757376,-33.04489317098524,-6.450196990453013,0.36,36,2,9,0,1,1,2,1,3,9,2,11,12,0,1,1,4,3.0832200000000016,139.69929999999988,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,13.919303082012316,-4.225781250000002,13.919303082012316,0.20700343816883526,0.7666922240302814,336.3989999999997,316.2390000000001,336.1698592600006,128,0,0.25362112078413274,-0.3664917402687672,0.3664917402687672,0.25362112078413274,1.52,2.36,3.2,11.016189918808575,-0.2436938651799636,5.660412053600624e-17,-2.7676270112556915,-1.944519469844192e-17,-2.8359496513366187,1.6646344333842105,-1.0518499268224388,2.0526791704013343,1722.4546145951979,34.781574381404035,32.09152986346361,12.091529863463613,20.1336760372024,16.50822611148162,6.6137989204817025,4.4822035475333255,4.4822035475333255,2.9599164098958455,2.9599164098958455,1.8321049127081592,1.8321049127081592,-2.9600000000000004,1457258441.3995802,4.809570525824292,6.505364048578407,3.0461060663858994,173.24222465848982,10.209723084138854,13.491993047971475,8.470861377424129,0.0,5.907179729351506,0.0,9.886243741654903,9.967957041894417,5.098681808301038,0.0,18.127256122989884,31.20361211931473,39.653407446550965,19.783670762300876,32.29187535179218,22.758443942419056,0.0,25.05825513862901,0.0,25.615634388304084,18.303532721920263,47.772844738828155,0.0,0.0,5.309813353288376,5.817862777835028,0.0,0.0,49.97704670496205,0.0,6.851892117295679,53.34094398118858,36.645941755434166,2.8236841566564013,11.033401435232523,0.0,86.8,119.35036552232204,4.794537184071822,0.0,5.091706557583081,0.0,0.0,0.0,0.0,0.0,15.066638850195455,27.497338167720354,165.07819305075108,0.0,20.235383955171493,2.4399542491195287,-3.53942279624757,-3.332645170786404,-9.116288784215705,-10.319222549555658,-11.945951954236797,0.0,0.3333333333333333,25,2,7,0,1,1,1,2,3,5,2,7,4,0,1,1,4,2.3780200000000002,95.41090000000003,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,4,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,14.0954675517149,-4.163567649281936,14.0954675517149,0.21739912307001474,0.7632670716456262,340.36199999999974,323.22600000000006,340.1447873840005,128,0,0.25335478074934087,-0.3664917402687876,0.3664917402687876,0.25335478074934087,1.44,2.2,2.96,11.419560128366388,-0.1819905600973679,1.8217602986822277e-16,-2.7674162000992015,0.08525279030685617,-2.8357992489989687,2.0910466844413866,-1.0518465768287875,2.0192564822871115,1603.8557463010882,32.281574381404035,28.96949433647284,11.96949433647284,18.922351171797214,14.947208347986233,6.552781156986316,4.421185784037939,4.421185784037939,2.8669075281481518,2.8669075281481518,1.763384103961574,1.763384103961574,-3.0300000000000002,482115500.32434756,5.484650769134084,6.463588276580219,3.14682711894431,166.827906446516,10.209723084138854,19.309213889017368,8.470861377424129,0.0,5.907179729351506,0.0,9.886243741654903,14.358372089569237,5.098681808301038,0.0,0.0,36.91552463331194,35.541131778040295,19.783670762300876,32.57001473095634,22.758443942419056,0.0,25.05825513862901,0.0,18.763742271008404,18.303532721920263,48.026614088177055,0.0,0.0,5.309813353288376,10.208277825509848,0.0,0.0,49.97704670496205,0.0,5.817220841045895,43.6652168209809,36.645941755434166,2.8236841566564013,11.033401435232523,0.0,86.8,112.75224275437526,9.184952231746642,0.0,5.091706557583081,0.0,0.0,0.0,0.0,0.0,15.066638850195455,23.3850624992097,153.99910449841997,0.0,19.884281323204725,2.485051041364173,-2.0423257496343443,-4.932903086688712,-9.70076711719885,-10.159147731084547,-8.283293178382465,0.0,0.29411764705882354,25,2,7,0,1,1,1,2,3,5,2,8,3,0,1,1,4,2.2087000000000003,90.63190000000002,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,4,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,13.979555349586011,-4.359010062358278,13.979555349586011,0.17672783044114837,0.6624003141660832,365.4409999999997,342.2570000000001,365.1964083560007,140,0,0.32135884703344014,-0.36649172411609965,0.36649172411609965,0.32135884703344014,1.4444444444444444,2.2222222222222223,2.962962962962963,10.815167917099977,-0.2459349642375598,-7.082178473925728e-17,-2.7672242549012482,2.1790652554008e-16,-2.842571141220673,1.4252953878275676,-1.0519184873353795,2.028840192290507,1831.9717607322036,38.85892465059366,36.03874345896357,13.038743458963571,22.255684505130546,18.402653302481532,7.06101251598166,4.795035365584866,4.795035365584866,3.102801282613632,3.102801282613632,1.8985993555487066,1.8985993555487066,-3.16,10698203226.652143,5.006594096292726,7.221757899794342,3.552760330559568,189.42999708923622,15.51953643742723,13.491993047971475,9.88270345575233,0.0,0.0,6.031114512338072,5.091706557583081,14.76249422596624,5.098681808301038,0.0,18.127256122989884,37.57653702064411,43.8896178980482,18.412912206130656,36.445234542460824,28.569765000089188,0.0,25.05825513862901,0.0,32.46752650559976,23.61334607520864,41.73042603116486,0.0,0.0,10.619626706576751,16.299786236590414,0.0,0.0,50.100981487948616,0.0,13.703784234591359,51.28792390945719,30.603523047770874,4.235526234984602,11.033401435232523,0.0,98.83,131.28097334291294,4.794537184071822,0.0,5.091706557583081,0.0,0.0,0.0,0.0,0.0,15.066638850195455,31.650697358388996,189.90510063444904,0.0,20.108834577476003,1.509310507684025,-5.290822247808424,-1.1751696324661551,-10.726418913625492,-10.620410826391897,-15.960424099317086,0.0,0.3684210526315789,27,3,8,0,1,1,1,2,3,5,3,8,5,0,1,1,4,3.078140000000001,104.83610000000003,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,4,3,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,14.758623994140045,-4.25877031368103,14.758623994140045,0.19143765186972006,0.6556847322496447,373.3669999999998,356.2310000000001,373.1462646040005,140,0,0.3214262325453222,-0.36649172411609954,0.36649172411609954,0.3214262325453222,1.4444444444444444,2.259259259259259,3.074074074074074,11.730829484867705,-0.18199056529084923,0.41649110011467505,-2.7669490235524634,0.41005479151623114,-2.842491561789757,2.438684822146427,-1.051918592045464,1.9580585743714645,1661.7097932798322,33.85892465059366,29.794672404982023,12.794672404982025,19.833034774320172,15.280617775490763,6.938976988990888,4.672999838594092,4.672999838594092,2.972237832979682,2.972237832979682,1.8199247735888744,1.8199247735888744,-3.3000000000000003,1183686802.6704729,6.394950489346437,7.137126508155892,3.6390285421397808,176.6013606652886,15.51953643742723,25.126434730063263,9.88270345575233,0.0,0.0,6.031114512338072,5.091706557583081,23.54332432131588,5.098681808301038,0.0,0.0,24.83068721798535,36.020098994006595,24.100298480814217,37.00151330078915,28.569765000089188,0.0,25.05825513862901,0.0,18.763742271008404,23.61334607520864,42.23796472986266,0.0,0.0,10.619626706576751,25.080616331940053,0.0,0.0,50.100981487948616,0.0,11.63444168209179,31.936469589041835,30.603523047770874,4.235526234984602,11.033401435232523,0.0,98.83,118.08472780701938,13.575367279421462,0.0,5.091706557583081,0.0,0.0,0.0,0.0,0.0,15.066638850195455,23.42614602136768,167.80809933961288,0.0,19.52502650654053,1.5455275539369737,-2.3090853788400696,-5.105923686928152,-11.296278047080596,-10.399825659879532,-8.517540627362058,0.0,0.29411764705882354,27,3,8,0,1,1,1,2,3,5,3,10,3,0,1,1,4,2.7395000000000005,95.27810000000002,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,4,3,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,8.95219514599024,-4.030538789332607,8.95219514599024,0.12904286717237667,0.5947097153385289,387.8999999999998,369.75600000000014,387.10329225600054,134,0,0.19181092642731282,-0.36649174856788214,0.36649174856788214,0.19181092642731282,1.5,2.3461538461538463,3.1923076923076925,11.4145380262782,-0.18199055806212955,0.012980331149037226,-2.773669502989246,0.178449920029179,-2.842177039549928,2.4386848221464286,-1.0515924535346322,1.9580585743714638,1658.1380115551262,33.85892465059366,30.416707931972798,13.989133458918978,19.833034774320172,15.59163553898615,7.536207515959363,4.484017602089479,5.2271304467688156,2.83548900199095,3.2983325172481455,1.7548220716055785,2.0741450884293657,-2.4499999999999997,1183686802.6704729,6.03376771833562,7.427133196572348,3.7066673217382275,186.17578473364676,15.51953643742723,13.491993047971475,14.995140340477088,0.0,0.0,0.0,5.091706557583081,9.967957041894417,5.098681808301038,0.0,17.643358597895812,43.090979368695336,40.6876998747682,19.783670762300876,24.796904577537898,51.46990070575509,0.0,25.05825513862901,0.0,18.763742271008404,23.61334607520864,41.66857506917549,0.0,0.0,10.619626706576751,11.50524905251859,0.0,23.81881333327921,49.1823038603353,0.0,0.0,33.30722814521206,36.645941755434166,9.258159548725928,11.033401435232523,0.0,81.76,101.07712408129166,0.0,0.0,20.61124299501031,0.0,0.0,0.0,0.0,0.0,15.066638850195455,48.61571791081714,150.6702967546056,10.937817340086077,6.788705191901231,0.4410702110559026,-1.5229098632689495,-1.04000804181214,-7.551066152822904,-9.819554532715344,-7.876573129251701,0.0,0.29411764705882354,26,3,7,0,1,1,1,2,3,5,3,9,3,0,1,1,4,3.2796000000000003,107.57410000000003,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,4,3,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,13.695849283826373,-4.317071759259259,13.695849283826373,0.19688899655885783,0.7643897352669168,336.3989999999997,316.2390000000001,336.1698592600006,128,0,0.2512646942097009,-0.3557504654661829,0.3557504654661829,0.2512646942097009,1.52,2.36,3.2,11.017534676136982,-0.24369376185292987,-2.953464287856892e-17,-2.768976799833624,3.1570618469961696e-18,-2.8612043682586292,1.6593100618223924,-1.0377156472252425,2.0443401146696534,1722.454614595198,34.781574381404035,32.09152986346361,12.091529863463613,20.1336760372024,16.50822611148162,6.6137989204817025,4.4822035475333255,4.4822035475333255,2.964272863437081,2.964272863437081,1.8571049127081591,1.8571049127081591,-2.9600000000000004,1461901620.7460785,4.809570525824292,6.505364048578407,3.0461060663858994,173.24222465848982,10.209723084138854,13.491993047971475,8.470861377424129,0.0,5.907179729351506,0.0,9.886243741654903,9.967957041894417,5.098681808301038,0.0,18.127256122989884,31.20361211931473,39.653407446550965,19.783670762300876,32.29187535179218,22.758443942419056,0.0,25.46815876106691,0.0,25.615634388304084,17.893629099482368,47.772844738828155,0.0,0.0,10.209723084138854,5.817862777835028,0.0,0.0,45.077136974111575,0.0,6.851892117295679,53.34094398118858,36.645941755434166,2.8236841566564013,11.033401435232523,0.0,86.8,114.45045579147157,4.794537184071822,0.0,9.991616288433558,0.0,0.0,0.0,0.0,0.0,15.066638850195455,27.497338167720358,165.02101298092444,0.0,20.502167777101192,1.9682603034180974,-3.5142220214932243,-3.332645170786404,-9.239110958342216,-10.36158943458127,-11.543873476240663,0.0,0.3333333333333333,25,2,7,0,1,1,1,2,3,5,2,7,4,0,1,1,4,2.06012,95.56390000000003,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
