,Smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50
152,CO[C@@H]1[C@@H](O)[C@H](O[C@H]2[C@H](O)CO[C@@H](O[C@H]3[C@H](O)[C@@H](O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@H](O[C@H]4[C@H](O[C@H]5CC[C@]6(C)[C@@H]7CCC89C(=O)O[C@@](C)(CCCC(C)C)[C@H]8[C@@H](OC(C)=O)C[C@@]9(C)C7=CC[C@H]6C5(C)C)OC[C@@H](OS(=O)(=O)[O-])[C@@H]4O)O[C@@H]3C)[C@@H]2O)O[C@H](CO)[C@H]1O.[Na+],1312.4579999999996,-1.1794999999999893,10.0,29.0,6.0
153,CN1CCN(C2=Nc3cc(F)ccc3N(C)c3ccc(Cl)cc32)CC1,358.8480000000001,3.8861000000000034,0.0,4.0,5.221848749616356
154,CNC(=O)c1cc(Nc2ncc(Cl)c(-c3cccc(CC#N)c3)n2)ccc1N1CCN(C)CC1,475.9840000000003,3.7180800000000023,2.0,7.0,5.183758700008217
155,CCOc1cc(Nc2ncc(Cl)c(-c3cccc(CC#N)c3)n2)ccc1N1CCN(C)CC1,462.98500000000035,4.757180000000005,1.0,7.0,6.019088062223156
156,COc1cc(Nc2ncc(Cl)c(-c3cccc(C(C)(C)C#N)c3)n2)ccc1N1CCN(C)CC1,477.01200000000034,5.102180000000006,1.0,7.0,6.006563769502388
157,COc1cc(Nc2ncc(Br)c(-c3cccc(CC#N)c3)n2)ccc1N1CCN(C)C(C)C1,507.4360000000003,4.864680000000005,1.0,7.0,7.214670164989233
158,CN1CCc2ccc(-c3cnc4[nH]cc(C(=O)c5ccccc5Cl)c4c3)cc2C1,401.89700000000016,5.102200000000004,1.0,3.0,6.187086643357144
159,Cc1nc(Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,490.6370000000002,4.529620000000004,3.0,7.0,7.863279432843593
160,Cc1cccn(-c2ccc(-c3ccc4c(C(=O)NC5CCOCC5)n[nH]c4c3)c(Cl)c2)c1=O,462.9370000000003,4.251420000000003,2.0,5.0,6.128427064454121
161,CNc1ncc2cc(-c3ccc(-c4cncc(C)n4)cc3Cl)c(=O)n(C[C@H]3CNCCO3)c2n1,477.95600000000024,2.90742,2.0,9.0,6.399027104313252
162,Cc1nnc(-c2cc(Nc3ncc(Cl)c(-c4cccc(CC#N)c4)n3)ccc2N2CCN(C)CC2)o1,500.99400000000037,4.716900000000005,1.0,9.0,5.077793722560983
163,CN1CC[C@H](c2cc(Nc3ccnc(N(C)Cc4ccc5[nH]cnc5c4Cl)n3)n[nH]2)C1=O,451.9220000000001,3.0551000000000004,3.0,7.0,5.107905397309519
164,CNC(=O)c1n[nH]c2cc(-c3ccc(-c4cccc(C)n4)cc3Cl)ccc12,376.84700000000004,4.613320000000003,2.0,3.0,7.2839966563652006
165,CN(c1cccc(CO)c1)c1nc(Nc2cc(N3CCOCC3)cc(S(C)(=O)=O)c2)ncc1F,487.55700000000024,2.8596000000000013,2.0,9.0,4.853871964321762
166,CCN1c2ccc(F)cc2N=C(N[C@H]2CCN(C(=O)NC(C)(C)C)C2)c2cc(Cl)ccc21,457.98100000000017,5.2008000000000045,2.0,4.0,7.7447274948966935
167,Cn1cc(-c2cnc3c(-c4csc(C(=O)N[C@@H]5CCCC[C@@H]5N)c4)cnn3c2)cn1,421.5300000000002,2.8580000000000005,2.0,8.0,7.619788758288394
168,CN1CCc2cc(-c3cnc4[nH]cc(C(=O)c5ccccc5Cl)c4c3)ccc2C1,401.89700000000016,5.102200000000004,1.0,3.0,6.853871964321762
169,Cc1ccc(C(=O)N2CCC(Nc3ncnc4[nH]ncc34)CC2)cc1,336.39900000000017,2.3780200000000002,2.0,5.0,4.403952992454561
170,Cc1cc(C)c(C(=O)N2CCC(Nc3ncnc4[nH]ncc34)CC2)c(C)c1,364.45300000000015,2.994860000000001,2.0,5.0,4.507379277956808
171,S=C(Nc1ccccc1Cl)N1CCC(Nc2ncnc3[nH]ncc23)CC1,387.9000000000001,3.2796000000000003,3.0,5.0,5.175874166083451
172,O=C(Nc1ccc(F)cc1F)NC1CCN(c2ncnc3[nH]ncc23)CC1,373.3670000000001,2.4216000000000006,3.0,5.0,5.943095148663527
173,O=C(c1ccc(Cl)cc1)N1CCC(Nc2ncnc3[nH]ncc23)CC1,356.8170000000001,2.7230000000000008,2.0,5.0,5.025028005701931
174,O=C(c1ccccc1Cl)N1CCC(Nc2ncnc3[nH]ncc23)CC1,356.8170000000001,2.7230000000000008,2.0,5.0,5.164943898279883
175,O=C(Nc1ccc(Cl)cc1Cl)N1CCC(Nc2ncnc3[nH]ncc23)CC1,406.2770000000001,3.7681000000000004,3.0,5.0,5.262807357295263
176,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC(Nc2ncnc3[nH]ncc23)CC1,473.3810000000002,4.498900000000003,3.0,5.0,5.030584087646019
177,O=C(Nc1cccc2ccccc12)NC1CCN(c2ncnc3[nH]ncc23)CC1,387.4470000000001,3.2966000000000006,3.0,5.0,4.95311480916229
178,CC(=O)N1CCc2cc(-c3cnc4[nH]cc(C(=O)c5ccccc5Cl)c4c3)ccc2C1,429.90700000000015,5.018900000000005,1.0,3.0,6.568636235841013
179,O=C(c1ccc(F)cc1Cl)c1c[nH]c2ncc(-c3cnn(C4CCNCC4)c3)cc12,423.87900000000025,4.374400000000002,2.0,5.0,7.886056647693163
180,O=C(c1cc(CO)ccc1Cl)c1c[nH]c2ncc(-c3cnn(C4CCNCC4)c3)cc12,435.91500000000025,3.7276000000000016,3.0,6.0,7.1938200260161125
181,Cc1cccn(-c2ccc(-c3ccc4c(C(=O)Nc5ccncc5)n[nH]c4c3)c(Cl)c2)c1=O,455.90500000000014,4.989920000000004,2.0,5.0,7.795880017344075
182,O=C(Nc1ccc(Br)cc1)NC1CCN(c2ncnc3[nH]ncc23)CC1,416.28300000000013,2.9059,3.0,5.0,5.394694953858891
183,COc1c(-c2cnc3[nH]cc(C(=O)c4ccc(CO)cc4Cl)c3c2)cnn1C,396.83400000000006,3.348700000000002,2.0,6.0,7.431798275933005
184,COc1nn(C)cc1-c1cnc2[nH]cc(C(=O)c3ccc(COc4ccccc4F)cc3Cl)c2c1,490.9220000000002,5.574500000000003,1.0,6.0,7.318758762624412
185,COc1nn(C)cc1-c1cnc2[nH]cc(C(=O)c3ccc(COc4ccccn4)cc3Cl)c2c1,473.92000000000024,4.830400000000004,1.0,7.0,7.853871964321762
186,Cc1cncc(-c2ccc(-c3ccc4c(C(=O)NCC5CC5)n[nH]c4c3)c(Cl)c2)n1,417.90000000000015,4.788520000000003,2.0,4.0,6.1095789811990855
187,Cc1cccn(-c2ccc(-c3ccc4c(C(=O)NCC5CC5)n[nH]c4c3)c(Cl)c2)c1=O,432.9110000000001,4.482420000000003,2.0,4.0,7.468521082957745
188,O=C1Nc2ccc(NC(=O)N3CCOCC3)cc2/C1=C\c1ccc(F)c(Cl)c1,401.82500000000005,3.8359000000000023,2.0,3.0,4.6356366453842694
189,Cc1cc(C)c(N(C)c2nc(Nc3cc(N4CCOCC4)cc(S(C)(=O)=O)c3)ncc2F)cc1CO,515.6110000000003,3.4764400000000024,2.0,9.0,8.522878745280337
190,Cc1ccc(N(C)c2nc(Nc3cc(N4CCOCC4)cc(S(C)(=O)=O)c3)ncc2F)cc1CO,501.5840000000003,3.1680200000000025,2.0,9.0,7.721246399047171
191,CCS(=O)(=O)c1cc(Nc2ncc(F)c(N(Cc3ccccc3C#N)c3cc(CO)ccc3C)n2)ccc1N1CCN(C)CC1,629.7619999999998,4.915400000000004,2.0,10.0,7.229147988357855
192,COCc1ccc(C)c(N(C)c2nc(Nc3cc(N4CCOCC4)cc(S(C)(=O)=O)c3)ncc2F)c1,515.6110000000003,3.8221200000000026,1.0,9.0,5.481486060122113
193,CN(c1cccc(CO)c1)c1nc(Nc2cc(N3CCOCC3)cc(S(C)(=O)=O)c2)ncc1F,487.55700000000024,2.8596000000000013,2.0,9.0,7.346787486224656
194,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)cc(S(C)(=O)=O)c2)n1,483.59400000000034,3.028920000000001,2.0,9.0,7.0
195,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,466.5410000000003,4.354000000000003,2.0,6.0,9.522878745280337
196,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)NC1CCN(c2ncnc3[nH]ncc23)CC1,473.3810000000002,4.181000000000002,3.0,5.0,6.769551078621726
197,Cc1ccc(NC(=O)N2CCC(Nc3ncnc4[nH]ncc34)CC2)cc1,351.4140000000001,2.7697200000000004,3.0,5.0,4.758453519403451
198,Cc1ccc(C(=O)NC2CCN(c3ncnc4[nH]ncc34)CC2)cc1,336.3990000000001,2.06012,2.0,5.0,5.251037138743839
199,O=C(NC1CCN(c2ncnc3[nH]ncc23)CC1)c1ccc(C(F)(F)F)cc1,390.3690000000001,2.770500000000001,2.0,5.0,5.241088107602026
200,Cc1ccc(NC(=O)NC2CCN(c3ncnc4[nH]ncc34)CC2)cc1,351.4140000000001,2.4518200000000006,3.0,5.0,5.326979092871103
201,O=C(Nc1ccc(C(F)(F)F)cc1)NC1CCN(c2ncnc3[nH]ncc23)CC1,405.3840000000001,3.1622000000000012,3.0,5.0,5.145693958198919
202,COc1cccc(Nc2nc(NCC3CCCO3)c3ccccc3n2)c1,350.422,3.9729000000000028,2.0,6.0,7.315154638355588
203,CCS(=O)(=O)c1cc(Nc2ncc(F)c(N(C)c3cc(CO)ccc3C)n2)ccc1N1CCN(C)CC1,528.6540000000002,3.473320000000002,2.0,9.0,6.267606240177032
204,CCS(=O)(=O)c1cc(Nc2ncc(F)c(N(Cc3ccccc3C#N)c3cc(CO)ccc3C)n2)ccc1N1CCN(C)CC1,629.7619999999998,4.915400000000004,2.0,10.0,9.481486060122112
205,O=C(CCN1CCCCC1)Nc1ccc2c(c1)/C(=C\c1ccc(F)c(Cl)c1)C(=O)N2,427.9070000000001,4.786300000000004,2.0,3.0,5.106238237942057
206,CCNc1ncc2cc(-c3ccc(-c4cncc(C)n4)cc3Cl)c(=O)n(CCCO)c2n1,450.93000000000023,3.691520000000003,2.0,8.0,6.008773924307505
207,CCNc1ncc2cc(-c3ccc(-c4cccc(C)n4)cc3Cl)c(=O)n(C[C@H]3CC[C@H](N)CC3)c2n1,503.0500000000003,5.431620000000004,2.0,7.0,7.346787486224656
208,CCCCCC(=O)c1c(O)cc(OC)c(Cl)c1O,272.72799999999995,3.5228000000000024,2.0,4.0,5.6020599913279625
209,COCCN(Cc1cc(F)cc2[nH]ncc12)c1nccc(Nc2cc(C3CC3)[nH]n2)n1,422.46800000000013,3.4891000000000014,3.0,7.0,7.193141970481182
210,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,466.5410000000003,4.354000000000003,2.0,6.0,9.26680273489343
211,CNC(=O)c1n[nH]c2cc(-c3ccccc3Cl)ccc12,285.73400000000004,3.2429000000000014,2.0,2.0,5.301029995663981
212,COCCNC(=O)c1n[nH]c2cc(-c3ccc(-n4cccc(C)c4=O)cc3Cl)ccc12,436.89900000000017,3.7188200000000027,2.0,5.0,7.1487416512809245
213,O=C(CCN1CCCCC1)Nc1ccc2c(c1)/C(=C\c1ccc(O)cc1)C(=O)N2,391.4710000000001,3.6994000000000016,3.0,4.0,4.8804142250382165
214,O=C(CCN1CCOCC1)Nc1ccc2c(c1)/C(=C\c1ccc3[nH]ncc3c1)C(=O)N2,417.4690000000001,2.7164,3.0,5.0,5.361510743045363
215,O=C(Nc1ccc(Br)cc1)N1CCC(Nc2ncnc3[nH]ncc23)CC1,416.28300000000013,3.2238000000000007,3.0,5.0,4.747389659432627
216,Cc1cccc(C)c1NC(=S)N1CCC(Nc2ncnc3[nH]ncc23)CC1,381.5090000000001,3.2430400000000006,3.0,5.0,5.133122185662501
217,O=C(NC1CCN(c2ncnc3[nH]ncc23)CC1)c1ccc(F)cc1,340.3620000000001,1.8907999999999994,2.0,5.0,5.342944147142896
218,COc1cc(Nc2ncc(Cl)c(-c3cc(Cl)cc(C#N)c3)n2)ccc1N1CCN(C)CC1,469.3760000000003,4.8260800000000055,1.0,7.0,6.6439741428068775
219,Cc1cccc(-c2ccc(-c3ccc4c(C(=O)NCC5CC5)n[nH]c4c3)c(Cl)c2)n1,416.9120000000001,5.393520000000003,2.0,3.0,6.640164517660112
220,Cc1nc(Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,490.6370000000002,4.529620000000004,3.0,7.0,7.443697499232712
221,O=C(c1cccc(Cl)c1Cl)N1CCC(Nc2ncnc3[nH]ncc23)CC1,391.26200000000017,3.376400000000001,2.0,5.0,5.169411331314856
222,CCn1c(Nc2ccc(N3CCN(C)CC3)cc2)ncc(-c2ccc(-c3cncs3)cc2Cl)c1=O,507.06300000000016,5.202500000000005,1.0,8.0,7.055517327849832
223,O=C(CCN1CCCCC1)Nc1ccc2c(c1)/C(=C\c1c[nH]c3ccccc13)C(=O)N2,414.5090000000001,4.475100000000003,3.0,3.0,5.238824186844268
224,O=C(CCN1CCOCC1)Nc1ccc2c(c1)/C(=C\c1ccc(O)cc1)C(=O)N2,393.4430000000001,2.5457,3.0,5.0,5.467245621007502
225,CCn1c(=O)c(-c2ccc(-c3cncc(C)n3)cc2Cl)cc2cnc(NCCC3CCN(C)CC3)nc21,518.0650000000003,5.041020000000004,1.0,8.0,6.653647025549361
226,Cc1cccn(-c2ccc(-c3ccc4c(C(=O)NCCc5ccncc5)n[nH]c4c3)c(Cl)c2)c1=O,483.9590000000001,4.710120000000003,2.0,5.0,7.6777807052660805
227,O=C(Nc1cccc(Cl)c1)N1CCC(Nc2ncnc3[nH]ncc23)CC1,371.8320000000001,3.114700000000001,3.0,5.0,5.1438755557577
228,O=C(NC1CCN(c2ncnc3[nH]ncc23)CC1)c1cccc(C(F)(F)F)c1,390.3690000000001,2.7705,2.0,5.0,5.600326278518962
229,O=C(Nc1ccc(Cl)c(Cl)c1)NC1CCN(c2ncnc3[nH]ncc23)CC1,406.27700000000016,3.4502000000000024,3.0,5.0,5.640164517660112
230,Cc1cccn(-c2ccc(-c3ccc4c(C(=O)NCCO)n[nH]c4c3)c(Cl)c2)c1=O,422.8720000000001,3.0647200000000003,3.0,5.0,7.180456064458132
231,CCNc1ncc2cc(-c3ccc(-c4cncc(C)n4)cc3Cl)c(=O)n(CC3CCNC(=O)C3)c2n1,503.9940000000003,3.835320000000002,2.0,8.0,6.089909454405932
232,Cc1nc(Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,490.6370000000002,4.529620000000004,3.0,7.0,7.853871964321762
233,FC(F)(F)c1cc(NC(=S)N2CCC(Nc3ncnc4[nH]ncc34)CC2)cc(C(F)(F)F)c1,489.4490000000002,4.663800000000003,3.0,5.0,5.059981844992337
234,O=C(CCN1CCOCC1)Nc1ccc2c(c1)/C(=C\c1n[nH]c3ccccc13)C(=O)N2,417.4690000000001,2.7164,3.0,5.0,6.657577319177793
235,O=C1Nc2ccc(NC(=O)N3CCOCC3)cc2/C1=C\c1ccc2[nH]ncc2c1,389.415,2.9197000000000006,3.0,4.0,4.595337299126277
236,COc1nn(C)cc1-c1cnc2[nH]cc(C(=O)c3ccc(COc4cccnc4)cc3Cl)c2c1,473.92000000000024,4.830400000000004,1.0,7.0,6.886056647693163
237,CN1CCC(n2cc(-c3cnc4[nH]cc(C(=O)c5ccc(CO)cc5Cl)c4c3)cn2)CC1,449.94200000000023,4.0698000000000025,2.0,6.0,7.920818753952375
238,O=C(CCN1CCCCC1)Nc1ccc2c(c1)/C(=C\c1ccc3[nH]ncc3c1)C(=O)N2,415.4970000000001,3.8701000000000008,3.0,4.0,4.937042165915489
239,O=C(CCN1CCCCC1)Nc1ccc2c(c1)/C(=C\c1ccco1)C(=O)N2,365.4330000000001,3.586800000000001,2.0,4.0,5.0195421077238995
240,Cc1cccn(-c2ccc(-c3ccc4c(C(=O)NCC5CCOCC5)n[nH]c4c3)c(Cl)c2)c1=O,476.9640000000002,4.499020000000003,2.0,5.0,7.376750709602099
241,Cc1cccn(-c2ccc(-c3ccc4c(C(=O)NCc5ccncc5)n[nH]c4c3)c(Cl)c2)c1=O,469.9320000000001,4.667620000000003,2.0,5.0,8.008773924307505
242,COc1ccc(NC(=O)N2CCC(Nc3ncnc4[nH]ncc34)CC2)cc1,367.4130000000001,2.4699,3.0,6.0,4.8613815661005075
243,COc1ccc(NC(=S)N2CCC(Nc3ncnc4[nH]ncc34)CC2)cc1,383.4810000000001,2.6348000000000003,3.0,6.0,4.820735535660974
244,Cc1cc(C)c(C(=O)NC2CCN(c3ncnc4[nH]ncc34)CC2)c(C)c1,364.45300000000015,2.676960000000001,2.0,5.0,5.169411331314856
245,CCNc1ncc2cc(-c3ccc(-c4cncc(C)n4)cc3Cl)c(=O)n(C[C@H]3OC[C@H](N)CO3)c2n1,507.9820000000003,3.0093199999999998,2.0,10.0,6.8297382846050425
246,CCNc1ncc2cc(-c3ccc(-c4cncc(C)n4)cc3Cl)c(=O)n(CC3CCNCC3)c2n1,490.0110000000003,4.308720000000003,2.0,8.0,6.838631997765025
247,CCNc1ncc2cc(-c3ccc(-c4cncc(C)n4)cc3Cl)c(=O)n(CCCCN)c2n1,463.9730000000003,4.048020000000002,2.0,8.0,6.8326826652518236
248,Cc1nc(Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,490.6370000000002,4.529620000000004,3.0,7.0,7.4089353929735005
249,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,255.27299999999997,2.291,1.0,3.0,4.443697499232712
250,O=C(CCN1CCCCC1)Nc1ccc2c(c1)/C(=C\c1cnc3ccccn13)C(=O)N2,415.4970000000001,3.6415000000000015,2.0,5.0,5.131943638176958
251,Cc1ccc(NC(=S)N2CCC(Nc3ncnc4[nH]ncc34)CC2)cc1,367.48200000000014,2.9346200000000007,3.0,5.0,4.708853238268114
252,Cc1cccc(C)c1NC(=O)NC1CCN(c2ncnc3[nH]ncc23)CC1,365.44100000000014,2.7602400000000005,3.0,5.0,5.665546248849069
253,O=C(Nc1ccccc1Cl)NC1CCN(c2ncnc3[nH]ncc23)CC1,371.8320000000001,2.796800000000001,3.0,5.0,6.251811972993799
254,COc1ccc(/C=C2/C(=O)Nc3ccc(NC(=O)CCN4CCOCC4)cc32)cc1OC,437.4960000000004,2.8573000000000013,2.0,6.0,4.651111276928562
255,O=C(CCN1CCOCC1)Nc1ccc2c(c1)/C(=C\c1ccc(F)c(Cl)c1)C(=O)N2,429.8790000000001,3.632600000000001,2.0,4.0,5.61261017366127
256,CCn1c(=O)c(-c2ccc(-c3cncs3)cc2Cl)cc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,558.1110000000002,5.7507000000000055,1.0,9.0,7.638272163982407
257,COc1ccc(NC(=O)NC2CCN(c3ncnc4[nH]ncc34)CC2)cc1,367.4130000000001,2.1519999999999992,3.0,6.0,5.195860567664649
258,O=C(Nc1cccc(Cl)c1)NC1CCN(c2ncnc3[nH]ncc23)CC1,371.8320000000001,2.7968,3.0,5.0,5.906578314837765
259,Cc1nc(Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,490.6370000000002,4.529620000000004,3.0,7.0,7.853871964321762
260,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,466.5410000000003,4.354000000000003,2.0,6.0,9.67366413907125
261,CNC(=O)c1n[nH]c2cc(-c3ccc(-c4cncc(C)n4)cc3Cl)ccc12,377.8350000000001,4.008320000000002,2.0,4.0,6.798602875679548
262,O=C(NC1CCN(c2ncnc3[nH]ncc23)CC1)c1cccc(Cl)c1Cl,391.26200000000017,3.0585000000000013,2.0,5.0,5.379863945026242
263,CNC(=O)c1n[nH]c2cc(-c3ccc(-n4ccccc4=O)cc3Cl)ccc12,378.81900000000013,3.3938000000000015,2.0,4.0,6.481486060122113
264,CN(C)c1ccc(/C=C2/C(=O)Nc3ccc(NC(=O)CCN4CCOCC4)cc32)cc1,420.5130000000003,2.9061000000000012,2.0,5.0,5.238824186844268
265,COc1ccc(/C=C2/C(=O)Nc3ccc(NC(=O)CCN4CCOCC4)cc32)cc1,407.4700000000003,2.848700000000001,2.0,5.0,5.027797161620936
266,O=C(NCC1CC1)c1n[nH]c2cc(-c3ccc(-n4ccccc4=O)cc3Cl)ccc12,418.8840000000002,4.174000000000002,2.0,4.0,6.229147988357855
267,Cc1cc(/C=C2/C(=O)Nc3ccc(NC(=O)CCN4CCOCC4)cc32)cc(C)c1O,421.4970000000003,3.162540000000002,3.0,5.0,4.915423722065669
268,O=C(CCN1CCOCC1)Nc1ccc2c(c1)/C(=C\c1ccc(O)c(O)c1)C(=O)N2,409.4420000000001,2.2513000000000005,4.0,6.0,5.498940737782249
269,O=C(CCN1CCOCC1)Nc1ccc2c(c1)/C(=C\c1c[nH]c3ccccc13)C(=O)N2,416.4810000000001,3.3214000000000006,3.0,4.0,6.080921907623926
270,CCNC(=O)c1n[nH]c2cc(-c3ccc(-n4cccc(C)c4=O)cc3Cl)ccc12,406.8730000000002,4.092320000000003,2.0,4.0,7.346787486224656
271,Cc1nc(Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,490.6370000000002,4.529620000000004,3.0,7.0,7.2839966563652006
272,Cn1c(=O)c(S(=O)(=O)c2ccc(F)cc2F)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21,467.4570000000001,3.6644000000000014,2.0,7.0,5.0
273,Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2Cl)cc1Cl,469.2500000000001,5.4940000000000015,3.0,4.0,4.522878745280337
274,O=C(O)C1CN(Cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)C1,366.24400000000014,4.0888000000000035,1.0,3.0,5.0
275,COc1cccc(Nc2nc(NCC3CCCO3)c3ccccc3n2)c1,350.422,3.9729000000000028,2.0,6.0,4.315154638355588
276,CN1CC[C@H](c2cc(Nc3ccnc(N(C)C[C@H]4CC[C@H](N)CC4)n3)n[nH]2)C1=O,398.5150000000002,1.8426999999999996,3.0,7.0,5.0
277,O=C(Nc1ccc(Oc2ncnc3[nH]ncc23)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,448.7920000000001,5.461400000000002,3.0,5.0,5.0
278,CCn1c(=O)c(-c2ccc(-c3cncc(C)n3)cc2Cl)cc2cnc(NCCC3CCN(C)CC3)nc21,518.0650000000003,5.041020000000004,1.0,8.0,8.0
279,Cc1cccn(-c2ccc(-c3ccc4c(C(=O)N5CCCC5)n[nH]c4c3)c(Cl)c2)c1=O,432.91100000000023,4.578620000000004,1.0,4.0,5.0
280,CN1CCN(C2=Nc3cc(F)ccc3N(C)c3ccc(Cl)cc32)CC1,358.8480000000001,3.8861000000000034,0.0,4.0,4.6020599913279625
281,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1,309.325,2.675200000000001,1.0,5.0,5.0
282,O=C1Nc2ccc(NC(=O)N3CCOCC3)cc2/C1=C\c1ccc(O)cc1,365.389,2.7490000000000014,3.0,4.0,4.522878745280337
283,CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1,457.4860000000002,4.128800000000003,2.0,6.0,5.0
284,Cc1cnc(-c2cc(Cl)ccc2F)cc1-n1c(=O)n(CC(N)=O)c2cnccc21,411.8240000000002,2.83542,1.0,6.0,5.301029995663981
285,CN(C)CCCNC(=O)c1csc2nc(-c3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)cn12,509.63600000000025,4.6738000000000035,3.0,8.0,5.0
286,CCn1c(=O)c(-c2ccc(-c3cncs3)cc2Cl)cc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,558.1110000000002,5.7507000000000055,1.0,9.0,8.0
287,CCS(=O)(=O)c1cc(Nc2ncc(F)c(N(Cc3ccccc3C#N)c3cc(CO)ccc3C)n2)ccc1N1CCN(C)CC1,629.7619999999998,4.915400000000004,2.0,10.0,9.0
288,CNc1nc2ccc(C#C[C@@](C)(O)c3cc(C)on3)cc2n1-c1ncnc(N)n1,390.4070000000001,1.3900199999999998,3.0,10.0,5.346787486224656
289,CCn1c(=O)c(-c2ccc(Cl)cc2Cl)cc2cnc(Nc3ccc(N4CCNCC4)c(F)c3)nc21,513.4040000000002,5.077500000000004,2.0,7.0,8.0
290,Oc1cccc(Nc2ccnc3[nH]c4ccccc4c23)c1,275.31100000000004,4.165300000000001,3.0,3.0,5.0
291,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,540.7080000000002,1.4296000000000009,4.0,8.0,9.0
292,CCN(C[C@H]1CC[C@H](N)CC1)c1nccc(Nc2cc([C@H]3CCN(C)C3=O)[nH]n2)n1,412.5420000000002,2.2328,3.0,7.0,5.0
293,CCNc1nc2ccc(C#C[C@@](C)(O)c3cc(C)on3)cc2n1-c1ncnc(N)n1,404.4340000000001,1.7801199999999995,3.0,10.0,5.346787486224656
294,S=C(Nc1cccc2ccccc12)N1CCC(Nc2ncnc3[nH]ncc23)CC1,403.51500000000016,3.7794000000000008,3.0,5.0,4.301029995663981
295,CS(=O)(=O)O.O=C(NCc1cccc(O)c1)Nc1nc(-c2ccncc2)cs1,326.38100000000003,3.232400000000002,3.0,5.0,9.0
296,CC(=O)n1nc(C)c(-c2ccc(Cl)c(Cl)c2)c1N,284.146,3.4076200000000014,1.0,4.0,4.0
297,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3Cl)cc12,378.8630000000001,4.7322200000000025,3.0,4.0,6.0
298,O=C(Cc1cccc(OCCCC2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,436.581,4.544900000000003,2.0,6.0,5.0
299,O=C(CCN1CCCCC1)Nc1ccc2c(c1)/C(=C\c1ccc3ccccc3c1)C(=O)N2,425.53200000000015,5.147000000000004,2.0,3.0,4.522878745280337
300,O=C(c1cccc(C(F)(F)F)c1)N1CCC(Nc2ncnc3[nH]ncc23)CC1,390.3690000000001,3.088400000000001,2.0,5.0,4.301029995663981
301,O=C(Nc1cccc2ccccc12)N1CCC(Nc2ncnc3[nH]ncc23)CC1,387.4470000000001,3.6145000000000014,3.0,5.0,4.301029995663981
302,Cc1cccn(-c2ccc(-c3ccc4c(C(=O)N5CCOCC5)n[nH]c4c3)c(Cl)c2)c1=O,448.91000000000025,3.8150200000000023,1.0,5.0,5.0
303,O=C(c1ccc(C(F)(F)F)cc1)N1CCC(Nc2ncnc3[nH]ncc23)CC1,390.36900000000014,3.088400000000001,2.0,5.0,4.301029995663981
304,COc1ccc(/C=C2/C(=O)Nc3ccc(NC(=O)N4CCOCC4)cc32)cc1,379.4160000000002,3.0520000000000014,2.0,4.0,4.522878745280337
305,O=C(CCN1CCOCC1)Nc1ccc2c(c1)/C(=C\c1ccc([N+](=O)[O-])cc1)C(=O)N2,422.44100000000014,2.7483000000000004,2.0,6.0,4.301029995663981
